2025-08-22 20:46:58.019669 | uso ciclo principal
2025-08-22 20:46:59.021931 | uso ciclo principal
2025-08-22 20:47:00.023766 | uso ciclo principal
2025-08-22 20:47:01.025299 | uso ciclo principal
2025-08-22 20:47:02.026950 | uso ciclo principal
2025-08-22 20:47:03.029051 | uso ciclo principal
2025-08-22 20:47:04.030819 | uso ciclo principal
2025-08-22 20:47:05.032485 | uso ciclo principal
2025-08-22 20:47:06.034857 | uso ciclo principal
2025-08-22 20:47:07.036569 | uso ciclo principal
2025-08-22 20:47:08.038353 | uso ciclo principal
2025-08-22 20:47:09.040227 | uso ciclo principal
2025-08-22 20:47:10.042448 | uso ciclo principal
2025-08-22 20:47:11.044540 | uso ciclo principal
2025-08-22 20:47:12.046226 | uso ciclo principal
2025-08-22 20:47:13.047375 | uso ciclo principal
2025-08-22 20:47:14.049711 | uso ciclo principal
2025-08-22 20:47:15.051680 | uso ciclo principal
2025-08-22 20:47:16.053560 | uso ciclo principal
2025-08-22 20:47:17.055220 | uso ciclo principal
2025-08-22 20:47:18.057622 | uso ciclo principal
2025-08-22 20:47:19.059396 | uso ciclo principal
2025-08-22 20:47:20.060901 | uso ciclo principal
2025-08-22 20:47:21.062425 | uso ciclo principal
2025-08-22 20:47:22.064193 | uso ciclo principal
2025-08-22 20:47:23.065580 | uso ciclo principal
2025-08-22 20:47:24.068109 | uso ciclo principal
2025-08-22 20:47:25.069492 | uso ciclo principal
2025-08-22 20:47:26.071650 | uso ciclo principal
2025-08-22 20:47:27.073611 | uso ciclo principal
2025-08-22 20:47:28.075481 | uso ciclo principal
2025-08-22 20:47:29.076896 | uso ciclo principal
2025-08-22 20:47:30.078986 | uso ciclo principal
2025-08-22 20:47:31.080655 | uso ciclo principal
2025-08-22 20:47:32.082504 | uso ciclo principal
2025-08-22 20:47:33.084636 | uso ciclo principal
2025-08-22 20:47:34.086320 | uso ciclo principal
2025-08-22 20:47:35.087846 | uso ciclo principal
2025-08-22 20:47:36.089514 | uso ciclo principal
2025-08-22 20:47:37.090952 | uso ciclo principal
2025-08-22 20:47:38.092979 | uso ciclo principal
2025-08-22 20:47:39.095506 | uso ciclo principal
2025-08-22 20:47:40.097135 | uso ciclo principal
2025-08-22 20:47:41.098794 | uso ciclo principal
2025-08-22 20:47:42.101091 | uso ciclo principal
2025-08-22 20:47:43.102698 | uso ciclo principal
2025-08-22 20:47:44.104013 | uso ciclo principal
2025-08-22 20:47:45.105960 | uso ciclo principal
2025-08-22 20:47:46.107897 | uso ciclo principal
2025-08-22 20:47:47.109502 | uso ciclo principal
2025-08-22 20:47:48.111525 | uso ciclo principal
2025-08-22 20:47:49.113229 | uso ciclo principal
2025-08-22 20:47:50.114934 | uso ciclo principal
2025-08-22 20:47:51.116542 | uso ciclo principal
2025-08-22 20:47:52.118348 | uso ciclo principal
2025-08-22 20:47:53.119836 | uso ciclo principal
2025-08-22 20:47:54.121966 | uso ciclo principal
2025-08-22 20:47:55.123736 | uso ciclo principal
2025-08-22 20:47:56.125667 | uso ciclo principal
2025-08-22 20:47:57.127531 | uso ciclo principal
2025-08-22 20:47:58.129374 | uso ciclo principal
2025-08-22 20:47:59.130970 | uso ciclo principal
2025-08-22 20:48:00.133028 | uso ciclo principal
2025-08-22 20:48:01.134318 | uso ciclo principal
2025-08-22 20:48:02.136065 | uso ciclo principal
2025-08-22 20:48:03.138294 | uso ciclo principal
2025-08-22 20:48:04.139603 | uso ciclo principal
2025-08-22 20:48:05.141499 | uso ciclo principal
2025-08-22 20:48:06.144044 | uso ciclo principal
2025-08-22 20:48:07.145246 | uso ciclo principal
2025-08-22 20:48:08.147429 | uso ciclo principal
2025-08-22 20:48:09.149247 | uso ciclo principal
2025-08-22 20:48:10.150707 | uso ciclo principal
2025-08-22 20:48:11.152500 | uso ciclo principal
2025-08-22 20:48:12.154638 | uso ciclo principal
2025-08-22 20:48:13.155956 | uso ciclo principal
2025-08-22 20:48:14.157517 | uso ciclo principal
2025-08-22 20:48:15.159666 | uso ciclo principal
2025-08-22 20:48:16.162039 | uso ciclo principal
2025-08-22 20:48:17.163741 | uso ciclo principal
2025-08-22 20:48:18.166028 | uso ciclo principal
2025-08-22 20:48:19.167590 | uso ciclo principal
2025-08-22 20:48:20.169205 | uso ciclo principal
2025-08-22 20:48:21.171622 | uso ciclo principal
2025-08-22 20:48:22.173644 | uso ciclo principal
2025-08-22 20:48:23.174949 | uso ciclo principal
2025-08-22 20:48:24.176898 | uso ciclo principal
2025-08-22 20:48:25.178730 | uso ciclo principal
2025-08-22 20:48:26.180804 | uso ciclo principal
2025-08-22 20:48:27.182510 | uso ciclo principal
2025-08-22 20:48:28.184478 | uso ciclo principal
2025-08-22 20:48:29.186260 | uso ciclo principal
2025-08-22 20:48:30.188392 | uso ciclo principal
2025-08-22 20:48:31.190215 | uso ciclo principal
2025-08-22 20:48:32.192052 | uso ciclo principal
2025-08-22 20:48:33.193689 | uso ciclo principal
2025-08-22 20:48:34.195845 | uso ciclo principal
2025-08-22 20:48:35.197581 | uso ciclo principal
2025-08-22 20:48:36.199236 | uso ciclo principal
2025-08-22 20:48:37.200843 | uso ciclo principal
2025-08-22 20:48:38.202672 | uso ciclo principal
2025-08-22 20:48:39.204179 | uso ciclo principal
2025-08-22 20:48:40.206179 | uso ciclo principal
2025-08-22 20:48:41.208273 | uso ciclo principal
2025-08-22 20:48:42.210147 | uso ciclo principal
2025-08-22 20:48:43.212013 | uso ciclo principal
2025-08-22 20:48:44.214006 | uso ciclo principal
2025-08-22 20:48:45.216076 | uso ciclo principal
2025-08-22 20:48:46.218311 | uso ciclo principal
2025-08-22 20:48:47.220362 | uso ciclo principal
2025-08-22 20:48:48.221886 | uso ciclo principal
2025-08-22 20:48:49.223438 | uso ciclo principal
2025-08-22 20:48:50.224975 | uso ciclo principal
2025-08-22 20:48:51.226757 | uso ciclo principal
2025-08-22 20:48:52.229202 | uso ciclo principal
2025-08-22 20:48:53.231051 | uso ciclo principal
2025-08-22 20:48:54.232422 | uso ciclo principal
2025-08-22 20:48:55.234158 | uso ciclo principal
2025-08-22 20:48:56.235677 | uso ciclo principal
2025-08-22 20:48:57.237981 | uso ciclo principal
2025-08-22 20:48:58.239707 | uso ciclo principal
2025-08-22 20:48:59.241324 | uso ciclo principal
2025-08-22 20:49:00.242920 | uso ciclo principal
2025-08-22 20:49:01.244424 | uso ciclo principal
2025-08-22 20:49:02.246519 | uso ciclo principal
2025-08-22 20:49:03.248179 | uso ciclo principal
2025-08-22 20:49:04.249857 | uso ciclo principal
2025-08-22 20:49:05.252045 | uso ciclo principal
2025-08-22 20:49:06.253952 | uso ciclo principal
2025-08-22 20:49:07.255792 | uso ciclo principal
2025-08-22 20:49:08.257771 | uso ciclo principal
2025-08-22 20:49:09.259858 | uso ciclo principal
2025-08-22 20:49:10.261611 | uso ciclo principal
2025-08-22 20:49:11.263406 | uso ciclo principal
2025-08-22 20:49:12.265239 | uso ciclo principal
2025-08-22 20:49:13.266946 | uso ciclo principal
2025-08-22 20:49:14.268334 | uso ciclo principal
2025-08-22 20:49:15.270244 | uso ciclo principal
2025-08-22 20:49:16.271944 | uso ciclo principal
2025-08-22 20:49:17.273714 | uso ciclo principal
2025-08-22 20:49:18.275691 | uso ciclo principal
2025-08-22 20:49:19.277017 | uso ciclo principal
2025-08-22 20:49:20.278895 | uso ciclo principal
2025-08-22 20:49:21.281187 | uso ciclo principal
2025-08-22 20:49:22.283016 | uso ciclo principal
2025-08-22 20:49:23.284609 | uso ciclo principal
2025-08-22 20:49:24.286443 | uso ciclo principal
2025-08-22 20:49:25.288106 | uso ciclo principal
2025-08-22 20:49:26.290331 | uso ciclo principal
2025-08-22 20:49:27.292621 | uso ciclo principal
2025-08-22 20:49:28.294216 | uso ciclo principal
2025-08-22 20:49:29.295968 | uso ciclo principal
2025-08-22 20:49:30.297591 | uso ciclo principal
2025-08-22 20:49:31.299759 | uso ciclo principal
2025-08-22 20:49:32.301416 | uso ciclo principal
2025-08-22 20:49:33.303180 | uso ciclo principal
2025-08-22 20:49:34.304851 | uso ciclo principal
2025-08-22 20:49:35.306513 | uso ciclo principal
2025-08-22 20:49:36.307957 | uso ciclo principal
2025-08-22 20:49:37.309792 | uso ciclo principal
2025-08-22 20:49:38.311766 | uso ciclo principal
2025-08-22 20:49:39.313976 | uso ciclo principal
2025-08-22 20:49:40.315712 | uso ciclo principal
2025-08-22 20:49:41.318127 | uso ciclo principal
2025-08-22 20:49:42.319602 | uso ciclo principal
2025-08-22 20:49:43.320745 | uso ciclo principal
2025-08-22 20:49:44.322356 | uso ciclo principal
2025-08-22 20:49:45.324001 | uso ciclo principal
2025-08-22 20:49:46.326205 | uso ciclo principal
2025-08-22 20:49:47.327761 | uso ciclo principal
2025-08-22 20:49:48.329870 | uso ciclo principal
2025-08-22 20:49:49.331871 | uso ciclo principal
2025-08-22 20:49:50.333621 | uso ciclo principal
2025-08-22 20:49:51.335490 | uso ciclo principal
2025-08-22 20:49:52.337303 | uso ciclo principal
2025-08-22 20:49:53.339464 | uso ciclo principal
2025-08-22 20:49:54.340997 | uso ciclo principal
2025-08-22 20:49:55.342479 | uso ciclo principal
2025-08-22 20:49:56.344486 | uso ciclo principal
2025-08-22 20:49:57.346281 | uso ciclo principal
2025-08-22 20:49:58.348137 | uso ciclo principal
2025-08-22 20:49:59.349994 | uso ciclo principal
2025-08-22 20:50:00.351774 | uso ciclo principal
2025-08-22 20:50:01.353510 | uso ciclo principal
2025-08-22 20:50:02.355209 | uso ciclo principal
2025-08-22 20:50:03.357333 | uso ciclo principal
2025-08-22 20:50:04.359479 | uso ciclo principal
2025-08-22 20:50:05.361187 | uso ciclo principal
2025-08-22 20:50:06.362772 | uso ciclo principal
2025-08-22 20:50:07.364476 | uso ciclo principal
2025-08-22 20:50:08.366147 | uso ciclo principal
2025-08-22 20:50:09.368186 | uso ciclo principal
2025-08-22 20:50:10.370151 | uso ciclo principal
2025-08-22 20:50:11.372075 | uso ciclo principal
2025-08-22 20:50:12.374024 | uso ciclo principal
2025-08-22 20:50:13.375535 | uso ciclo principal
2025-08-22 20:50:14.377511 | uso ciclo principal
2025-08-22 20:50:15.379330 | uso ciclo principal
2025-08-22 20:50:16.381026 | uso ciclo principal
2025-08-22 20:50:17.382991 | uso ciclo principal
2025-08-22 20:50:18.385324 | uso ciclo principal
2025-08-22 20:50:19.386745 | uso ciclo principal
2025-08-22 20:50:20.388516 | uso ciclo principal
2025-08-22 20:50:21.390171 | uso ciclo principal
2025-08-22 20:50:22.392319 | uso ciclo principal
2025-08-22 20:50:23.394485 | uso ciclo principal
2025-08-22 20:50:24.396087 | uso ciclo principal
2025-08-22 20:50:25.397823 | uso ciclo principal
2025-08-22 20:50:26.400156 | uso ciclo principal
2025-08-22 20:50:27.402238 | uso ciclo principal
2025-08-22 20:50:28.404315 | uso ciclo principal
2025-08-22 20:50:29.405785 | uso ciclo principal
2025-08-22 20:50:30.407980 | uso ciclo principal
2025-08-22 20:50:31.409654 | uso ciclo principal
2025-08-22 20:50:32.411647 | uso ciclo principal
2025-08-22 20:50:33.413344 | uso ciclo principal
2025-08-22 20:50:34.415216 | uso ciclo principal
2025-08-22 20:50:35.416729 | uso ciclo principal
2025-08-22 20:50:36.418256 | uso ciclo principal
2025-08-22 20:50:37.420012 | uso ciclo principal
2025-08-22 20:50:38.422183 | uso ciclo principal
2025-08-22 20:50:39.423959 | uso ciclo principal
2025-08-22 20:50:40.425982 | uso ciclo principal
2025-08-22 20:50:41.427666 | uso ciclo principal
2025-08-22 20:50:42.429237 | uso ciclo principal
2025-08-22 20:50:43.431390 | uso ciclo principal
2025-08-22 20:50:44.433424 | uso ciclo principal
2025-08-22 20:50:45.435384 | uso ciclo principal
2025-08-22 20:50:46.437205 | uso ciclo principal
2025-08-22 20:50:47.439146 | uso ciclo principal
2025-08-22 20:50:48.441078 | uso ciclo principal
2025-08-22 20:50:49.442818 | uso ciclo principal
2025-08-22 20:50:50.444743 | uso ciclo principal
2025-08-22 20:50:51.447034 | uso ciclo principal
2025-08-22 20:50:52.449074 | uso ciclo principal
2025-08-22 20:50:53.451353 | uso ciclo principal
2025-08-22 20:50:54.452754 | uso ciclo principal
2025-08-22 20:50:55.454837 | uso ciclo principal
2025-08-22 20:50:56.456814 | uso ciclo principal
2025-08-22 20:50:57.459015 | uso ciclo principal
2025-08-22 20:50:58.460975 | uso ciclo principal
2025-08-22 20:50:59.462695 | uso ciclo principal
2025-08-22 20:51:00.464725 | uso ciclo principal
2025-08-22 20:51:01.466306 | uso ciclo principal
2025-08-22 20:51:02.467928 | uso ciclo principal
2025-08-22 20:51:03.469576 | uso ciclo principal
2025-08-22 20:51:04.471113 | uso ciclo principal
2025-08-22 20:51:05.473115 | uso ciclo principal
2025-08-22 20:51:06.474425 | uso ciclo principal
2025-08-22 20:51:07.475794 | uso ciclo principal
2025-08-22 20:51:08.477819 | uso ciclo principal
2025-08-22 20:51:09.479828 | uso ciclo principal
2025-08-22 20:51:10.481859 | uso ciclo principal
2025-08-22 20:51:11.484182 | uso ciclo principal
2025-08-22 20:51:12.485975 | uso ciclo principal
2025-08-22 20:51:13.487836 | uso ciclo principal
2025-08-22 20:51:14.490005 | uso ciclo principal
2025-08-22 20:51:15.492308 | uso ciclo principal
2025-08-22 20:51:16.493698 | uso ciclo principal
2025-08-22 20:51:17.496061 | uso ciclo principal
2025-08-22 20:51:18.497970 | uso ciclo principal
2025-08-22 20:51:19.500350 | uso ciclo principal
2025-08-22 20:51:20.502523 | uso ciclo principal
2025-08-22 20:51:21.504169 | uso ciclo principal
2025-08-22 20:51:22.506690 | uso ciclo principal
2025-08-22 20:51:23.508277 | uso ciclo principal
2025-08-22 20:51:24.510202 | uso ciclo principal
2025-08-22 20:51:25.512219 | uso ciclo principal
2025-08-22 20:51:26.513779 | uso ciclo principal
2025-08-22 20:51:27.515579 | uso ciclo principal
2025-08-22 20:51:28.518043 | uso ciclo principal
2025-08-22 20:51:29.520108 | uso ciclo principal
2025-08-22 20:51:30.521731 | uso ciclo principal
2025-08-22 20:51:31.523667 | uso ciclo principal
2025-08-22 20:51:32.525675 | uso ciclo principal
2025-08-22 20:51:33.527503 | uso ciclo principal
2025-08-22 20:51:34.529056 | uso ciclo principal
2025-08-22 20:51:35.531315 | uso ciclo principal
2025-08-22 20:51:36.533220 | uso ciclo principal
2025-08-22 20:51:37.535182 | uso ciclo principal
2025-08-22 20:51:38.537053 | uso ciclo principal
2025-08-22 20:51:39.539167 | uso ciclo principal
2025-08-22 20:51:40.541400 | uso ciclo principal
2025-08-22 20:51:41.542989 | uso ciclo principal
2025-08-22 20:51:42.545341 | uso ciclo principal
2025-08-22 20:51:43.547308 | uso ciclo principal
2025-08-22 20:51:44.549480 | uso ciclo principal
2025-08-22 20:51:45.551442 | uso ciclo principal
2025-08-22 20:51:46.553240 | uso ciclo principal
2025-08-22 20:51:47.554678 | uso ciclo principal
2025-08-22 20:51:48.556492 | uso ciclo principal
2025-08-22 20:51:49.558369 | uso ciclo principal
2025-08-22 20:51:50.559905 | uso ciclo principal
2025-08-22 20:51:51.562551 | uso ciclo principal
2025-08-22 20:51:52.564089 | uso ciclo principal
2025-08-22 20:51:53.566077 | uso ciclo principal
2025-08-22 20:51:54.567881 | uso ciclo principal
2025-08-22 20:51:55.569317 | uso ciclo principal
2025-08-22 20:51:56.570535 | uso ciclo principal
2025-08-22 20:51:58.105841 | uso ciclo principal
2025-08-22 20:51:59.107435 | uso ciclo principal
2025-08-22 20:52:00.109330 | uso ciclo principal
2025-08-22 20:52:01.111267 | uso ciclo principal
2025-08-22 20:52:02.113432 | uso ciclo principal
2025-08-22 20:52:03.115495 | uso ciclo principal
2025-08-22 20:52:04.118747 | uso ciclo principal
2025-08-22 20:52:05.120667 | uso ciclo principal
2025-08-22 20:52:06.122025 | uso ciclo principal
2025-08-22 20:52:07.123673 | uso ciclo principal
2025-08-22 20:52:08.125086 | uso ciclo principal
2025-08-22 20:52:09.126523 | uso ciclo principal
2025-08-22 20:52:10.128252 | uso ciclo principal
2025-08-22 20:52:11.130108 | uso ciclo principal
2025-08-22 20:52:12.131845 | uso ciclo principal
2025-08-22 20:52:13.133603 | uso ciclo principal
2025-08-22 20:52:14.135461 | uso ciclo principal
2025-08-22 20:52:15.137309 | uso ciclo principal
2025-08-22 20:52:16.139397 | uso ciclo principal
2025-08-22 20:52:17.141381 | uso ciclo principal
2025-08-22 20:52:18.143879 | uso ciclo principal
2025-08-22 20:52:19.146120 | uso ciclo principal
2025-08-22 20:52:20.148061 | uso ciclo principal
2025-08-22 20:52:21.149815 | uso ciclo principal
2025-08-22 20:52:22.151183 | uso ciclo principal
2025-08-22 20:52:23.153929 | uso ciclo principal
2025-08-22 20:52:24.155641 | uso ciclo principal
2025-08-22 20:52:25.157378 | uso ciclo principal
2025-08-22 20:52:26.159095 | uso ciclo principal
2025-08-22 20:52:27.161241 | uso ciclo principal
2025-08-22 20:52:28.163283 | uso ciclo principal
2025-08-22 20:52:29.165544 | uso ciclo principal
2025-08-22 20:52:30.167523 | uso ciclo principal
2025-08-22 20:52:31.169424 | uso ciclo principal
2025-08-22 20:52:32.170897 | uso ciclo principal
2025-08-22 20:52:33.172975 | uso ciclo principal
2025-08-22 20:52:34.174463 | uso ciclo principal
2025-08-22 20:52:35.175973 | uso ciclo principal
2025-08-22 20:52:36.177775 | uso ciclo principal
2025-08-22 20:52:37.179527 | uso ciclo principal
2025-08-22 20:52:38.181145 | uso ciclo principal
2025-08-22 20:52:39.183620 | uso ciclo principal
2025-08-22 20:52:40.185888 | uso ciclo principal
2025-08-22 20:52:41.187697 | uso ciclo principal
2025-08-22 20:52:42.189398 | uso ciclo principal
2025-08-22 20:52:43.191224 | uso ciclo principal
2025-08-22 20:52:44.193873 | uso ciclo principal
2025-08-22 20:52:45.195502 | uso ciclo principal
2025-08-22 20:52:46.197025 | uso ciclo principal
2025-08-22 20:52:47.198839 | uso ciclo principal
2025-08-22 20:52:48.200813 | uso ciclo principal
2025-08-22 20:52:49.202898 | uso ciclo principal
2025-08-22 20:52:50.204714 | uso ciclo principal
2025-08-22 20:52:51.207291 | uso ciclo principal
2025-08-22 20:52:52.208956 | uso ciclo principal
2025-08-22 20:52:53.210831 | uso ciclo principal
2025-08-22 20:52:54.212677 | uso ciclo principal
2025-08-22 20:52:55.214675 | uso ciclo principal
2025-08-22 20:52:56.216769 | uso ciclo principal
2025-08-22 20:52:57.219016 | uso ciclo principal
2025-08-22 20:52:58.220911 | uso ciclo principal
2025-08-22 20:52:59.223168 | uso ciclo principal
2025-08-22 20:53:00.225062 | uso ciclo principal
2025-08-22 20:53:01.227159 | uso ciclo principal
2025-08-22 20:53:02.229430 | uso ciclo principal
2025-08-22 20:53:03.230798 | uso ciclo principal
2025-08-22 20:53:04.232644 | uso ciclo principal
2025-08-22 20:53:05.234447 | uso ciclo principal
2025-08-22 20:53:06.236012 | uso ciclo principal
2025-08-22 20:53:07.237485 | uso ciclo principal
2025-08-22 20:53:08.240394 | uso ciclo principal
2025-08-22 20:53:09.242642 | uso ciclo principal
2025-08-22 20:53:10.244489 | uso ciclo principal
2025-08-22 20:53:11.246990 | uso ciclo principal
2025-08-22 20:53:12.248864 | uso ciclo principal
2025-08-22 20:53:13.251220 | uso ciclo principal
2025-08-22 20:53:14.253803 | uso ciclo principal
2025-08-22 20:53:15.255772 | uso ciclo principal
2025-08-22 20:53:16.257038 | uso ciclo principal
2025-08-22 20:53:17.258771 | uso ciclo principal
2025-08-22 20:53:18.260345 | uso ciclo principal
2025-08-22 20:53:19.263011 | uso ciclo principal
2025-08-22 20:53:20.264692 | uso ciclo principal
2025-08-22 20:53:21.267026 | uso ciclo principal
2025-08-22 20:53:22.269104 | uso ciclo principal
2025-08-22 20:53:23.271078 | uso ciclo principal
2025-08-22 20:53:24.273533 | uso ciclo principal
2025-08-22 20:53:25.275384 | uso ciclo principal
2025-08-22 20:53:26.277130 | uso ciclo principal
2025-08-22 20:53:27.279258 | uso ciclo principal
2025-08-22 20:53:28.281278 | uso ciclo principal
2025-08-22 20:53:29.283560 | uso ciclo principal
2025-08-22 20:53:30.285837 | uso ciclo principal
2025-08-22 20:53:31.287989 | uso ciclo principal
2025-08-22 20:53:32.289487 | uso ciclo principal
2025-08-22 20:53:33.291529 | uso ciclo principal
2025-08-22 20:53:34.294088 | uso ciclo principal
2025-08-22 20:53:35.296415 | uso ciclo principal
2025-08-22 20:53:36.298054 | uso ciclo principal
2025-08-22 20:53:37.299942 | uso ciclo principal
2025-08-22 20:53:38.301661 | uso ciclo principal
2025-08-22 20:53:39.303513 | uso ciclo principal
2025-08-22 20:53:40.305482 | uso ciclo principal
2025-08-22 20:53:41.308120 | uso ciclo principal
2025-08-22 20:53:42.310119 | uso ciclo principal
2025-08-22 20:53:43.311825 | uso ciclo principal
2025-08-22 20:53:44.313980 | uso ciclo principal
2025-08-22 20:53:45.315821 | uso ciclo principal
2025-08-22 20:53:46.317975 | uso ciclo principal
2025-08-22 20:53:47.320842 | uso ciclo principal
2025-08-22 20:53:48.322696 | uso ciclo principal
2025-08-22 20:53:49.324651 | uso ciclo principal
2025-08-22 20:53:50.326927 | uso ciclo principal
2025-08-22 20:53:51.329155 | uso ciclo principal
2025-08-22 20:53:52.331664 | uso ciclo principal
2025-08-22 20:53:53.333524 | uso ciclo principal
2025-08-22 20:53:54.335925 | uso ciclo principal
2025-08-22 20:53:55.338080 | uso ciclo principal
2025-08-22 20:53:56.340445 | uso ciclo principal
2025-08-22 20:53:57.342844 | uso ciclo principal
2025-08-22 20:53:58.344680 | uso ciclo principal
2025-08-22 20:53:59.346544 | uso ciclo principal
2025-08-22 20:54:00.348613 | uso ciclo principal
2025-08-22 20:54:01.350850 | uso ciclo principal
2025-08-22 20:54:02.352846 | uso ciclo principal
2025-08-22 20:54:03.354555 | uso ciclo principal
2025-08-22 20:54:04.356291 | uso ciclo principal
2025-08-22 20:54:05.358493 | uso ciclo principal
2025-08-22 20:54:06.360386 | uso ciclo principal
2025-08-22 20:54:07.362612 | uso ciclo principal
2025-08-22 20:54:08.365614 | uso ciclo principal
2025-08-22 20:54:09.367854 | uso ciclo principal
2025-08-22 20:54:10.370605 | uso ciclo principal
2025-08-22 20:54:11.372469 | uso ciclo principal
2025-08-22 20:54:12.374430 | uso ciclo principal
2025-08-22 20:54:13.377378 | uso ciclo principal
2025-08-22 20:54:14.379082 | uso ciclo principal
2025-08-22 20:54:15.380826 | uso ciclo principal
2025-08-22 20:54:16.382806 | uso ciclo principal
2025-08-22 20:54:17.384565 | uso ciclo principal
2025-08-22 20:54:18.387212 | uso ciclo principal
